hh_id,hh_cms_zone_gp,participation_group,signup_platform,diary_platform,num_days_complete,num_days_complete_weekday,num_days_complete_weekend,num_complete_mon,num_complete_tue,num_complete_wed,num_complete_thu,num_complete_fri,num_complete_sat,num_complete_sun,num_people,r_num_people,num_adults,num_kids,num_students,num_workers,num_vehicles,r_num_vehicles,num_trips,income_broad,primary_language,residence_type,residence_rent_own,home_county,vehicle_change,reduced_veh_1,reduced_veh_2,reduced_veh_3,reduced_veh_4,reduced_veh_5,reduced_veh_6,reduced_veh_7,reduced_veh_8,reduced_veh_997,increased_veh_1,increased_veh_2,increased_veh_3,increased_veh_4,increased_veh_5,increased_veh_6,increased_veh_7,increased_veh_8,increased_veh_997,ev_typical_charge_1,ev_typical_charge_2,ev_typical_charge_3,ev_typical_charge_4,ev_typical_charge_5,ev_typical_charge_6,ev_typical_charge_7,ev_typical_charge_997,ev_purchase,ev_purchase_barriers_1,ev_purchase_barriers_2,ev_purchase_barriers_3,ev_purchase_barriers_4,ev_purchase_barriers_5,num_bicycles,bicycle_type_1,bicycle_type_2,bicycle_type_997,bike_change,reduced_bike_1,reduced_bike_2,reduced_bike_3,reduced_bike_4,reduced_bike_5,reduced_bike_6,reduced_bike_7,reduced_bike_8,reduced_bike_997,increased_bike_1,increased_bike_2,increased_bike_3,increased_bike_4,increased_bike_5,increased_bike_6,increased_bike_7,increased_bike_8,increased_bike_9,increased_bike_997,bike_store_1,bike_store_2,bike_store_3,bike_store_4,bike_store_5,bike_store_6,bike_store_8,bike_store_9,bike_store_997,num_scooters,scooter_typical_charge_1,scooter_typical_charge_2,scooter_typical_charge_4,scooter_typical_charge_5,scooter_typical_charge_6,scooter_typical_charge_7,scooter_typical_charge_997,packages,hh_weight,new_num_people,new_num_adults,new_num_kids,new_num_vehicles,new_num_workers,new_income_broad,new_residence_type,new_num_students,new_residence_rent_own
22004545,1,9,rmove,rmove,5,4,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,48,1,1,1,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1364.7577,1,1,0,0,0,1,1,0,2
22004683,1,9,rmove,rmove,5,3,2,1,0,0,1,1,1,1,4,4,4,0,1,3,1,1,9,2,2,1,4,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,581.3349888,4,5,0,1,3,2,1,0,4
22004698,1,9,rmove,rmove,5,3,2,1,0,0,1,1,1,1,3,3,2,1,1,2,0,0,64,3,1,3,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,1,0,0,2,995,995,995,995,995,995,995,995,995,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,88.65981778,3,3,1,0,2,3,3,0,1
22004847,1,9,rmove,rmove,6,5,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,6,4,1,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,1,0,1,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,7,177.130357,1,1,0,1,1,3,5,0,2
22004991,1,1,browser,browser,1,1,0,0,0,0,1,0,0,0,3,3,2,1,0,1,1,1,3,5,1,2,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,1,0,0,0,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,493.9131429,3,2,1,1,1,5,2,0,1
22005022,1,9,rmove,rmove,5,4,1,0,1,1,1,1,1,0,7,5,4,3,2,3,0,0,45,2,2,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2194.824079,7,5,3,0,3,1,1,1,4
22005135,1,9,rmove,rmove,6,4,2,1,1,0,1,1,1,1,3,3,3,0,0,2,0,0,0,1,2,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,375.2230737,3,3,0,0,2,1,4,0,2
22005258,1,3,browser,rmove,6,4,2,0,1,1,1,1,1,1,3,3,3,0,2,0,0,0,30,2,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1618.131428,3,3,0,0,0,1,5,2,2
22005260,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,1,2,0,0,0,0,55,1,2,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,0,0,0,1,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,637.8559338,3,1,1,0,0,1,5,1,2
22005359,1,3,browser,rmove,6,5,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,11,1,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,713.8860709,1,1,0,0,1,1,5,0,2
22005564,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,1,2,0,0,0,0,71,1,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,1,1,0,2,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,995,995,995,995,995,995,995,995,2,199.5951087,3,1,2,0,0,1,5,0,2
22005648,1,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,6,5,3,3,1,2,1,1,153,1,1,3,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,515.9246958,6,3,3,1,2,1,3,1,2
22005666,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,2,1,0,2,0,0,79,1,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,1,0,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,88.5556878,3,2,1,0,2,1,4,0,2
22005724,1,1,browser,browser,1,1,0,0,0,1,0,0,0,0,2,2,2,0,0,1,2,2,0,5,1,3,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,860.3050544,2,2,0,2,1,5,3,0,1
22005853,1,5,call,call,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,1,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,6784.517239,1,1,0,0,0,1,1,0,1
22005896,1,9,rmove,rmove,5,3,2,1,0,1,1,0,1,1,7,5,3,4,0,2,0,0,10,1,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,6,2280.522903,7,3,4,0,2,1,4,0,2
22005983,1,9,rmove,rmove,4,2,2,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,46,999,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,177.4923338,1,1,0,0,1,8,5,0,2
22005994,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,47,2,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,259.4026153,1,1,0,0,0,1,4,0,2
22006063,1,9,rmove,rmove,6,4,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,29,1,2,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,176.9242341,1,1,0,0,0,1,4,0,2
22006248,5,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,4,4,4,0,0,4,2,2,4,4,1,5,2,36081,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,1,995,995,995,995,995,1,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,2,61.47368157,4,4,0,2,4,3,5,0,2
22006491,2,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,54,1,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,2374.684191,1,1,0,0,0,1,5,0,2
22006539,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,7,5,3,4,0,3,0,0,12,1,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,103.6059906,7,3,4,0,3,1,4,0,2
22006577,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,14,1,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,101.2829849,2,2,0,0,0,1,5,0,2
22006785,1,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,26,1,1,3,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,1,0,2,995,995,995,995,995,995,995,995,995,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,995,995,995,995,995,995,995,995,2,177.1001526,1,1,0,0,0,1,3,0,2
22006954,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,6,5,3,3,0,1,0,0,39,1,2,3,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1125.297313,6,3,3,0,1,1,3,0,2
22007018,1,3,browser,rmove,6,5,1,1,1,1,1,1,1,0,4,4,4,0,1,3,4,3,10,5,1,1,1,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,3,0,0,1,0,0,3,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,1,0,0,0,0,0,0,0,995,995,995,995,995,995,995,995,997,2002.787986,4,4,0,4,3,5,1,1,1
22007030,1,9,rmove,rmove,5,3,2,1,0,1,1,0,1,1,6,5,4,2,1,2,1,1,35,1,1,4,2,36005,1,0,0,1,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,723.198859,6,5,2,1,2,1,4,0,2
22007120,1,9,rmove,rmove,6,4,2,1,1,1,0,1,1,1,2,2,2,0,0,1,0,0,21,2,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,106.1469504,2,2,0,0,1,1,5,0,2
22007217,1,1,browser,browser,1,1,0,0,1,0,0,0,0,0,2,2,1,1,1,1,0,0,6,2,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,177.5990475,2,1,1,0,1,1,4,1,2
22007429,1,1,browser,browser,1,1,0,0,0,1,0,0,0,0,4,4,2,2,2,2,0,0,0,3,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,0,0,0,0,0,0,1,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,93.41631101,4,2,2,0,2,2,4,2,2
22007522,1,9,rmove,rmove,6,4,2,1,0,1,1,1,1,1,5,5,4,1,2,2,0,0,50,1,1,5,4,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,290.3644095,5,4,1,0,2,1,5,2,4
22007603,1,5,call,call,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,2,999,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,177.2936855,1,1,0,0,1,8,4,1,2
22007654,1,9,rmove,rmove,5,3,2,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,47,2,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,0,0,0,0,0,1,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,997,177.3730236,1,1,0,0,1,1,4,0,2
22007831,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,29,2,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,177.2315699,1,1,0,0,1,1,5,1,2
22007889,1,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,2,0,0,14,3,2,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,382.8153155,2,2,0,0,2,2,4,0,2
22007982,1,9,rmove,rmove,4,2,2,0,0,0,1,1,1,1,2,2,2,0,1,2,0,0,7,2,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,1,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,3,106.1469504,2,3,0,0,2,1,4,0,2
22008031,1,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,44,4,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,177.232424,1,1,0,0,1,4,4,0,2
22008079,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,4,4,3,1,1,2,0,0,24,1,1,1,1,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1,0,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,2,70.38714434,4,3,1,0,2,1,1,1,1
22008391,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,39,5,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,1501.962948,1,1,0,0,1,5,4,0,2
22008396,1,3,browser,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,50,5,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,6077.379689,1,1,0,0,1,5,4,0,2
22008483,1,1,browser,browser,1,1,0,0,1,0,0,0,0,0,2,2,2,0,0,2,0,0,3,3,1,3,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,414.1941982,2,2,0,0,2,2,3,0,2
22008491,1,9,rmove,rmove,6,4,2,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,26,1,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,1,0,0,1,0,0,1,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,862.8098622,1,1,0,0,1,1,4,0,2
22008533,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,30,2,2,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,177.4049976,1,1,0,0,1,1,5,0,2
22008693,1,5,call,call,1,1,0,0,0,1,0,0,0,0,2,2,2,0,0,0,0,0,4,999,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,5,1209.953337,2,2,0,0,0,8,4,0,2
22008762,1,3,browser,rmove,6,5,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,50,2,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,1278.970456,1,1,0,0,1,1,4,0,2
22008778,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,3,0,0,1,0,0,116,3,3,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,220.9511199,3,3,0,0,1,2,5,0,2
22008917,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,2,0,0,0,0,0,38,2,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,6,228.656195,2,2,0,0,0,1,1,0,1
22008937,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,1,2,0,0,1,1,78,1,1,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,4,2498.626577,3,1,2,1,0,1,5,0,2
22009019,1,9,rmove,rmove,6,4,2,1,0,1,1,1,1,1,3,3,3,0,0,0,0,0,21,999,1,1,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,995,995,995,995,5,105.5556779,3,3,0,0,0,8,1,0,2
22009203,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,5,5,3,2,0,2,1,1,29,2,1,1,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,1,0,0,1,0,0,0,0,0,0,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2926.654009,5,3,2,1,2,1,1,0,2
22009221,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,2,1,0,1,0,0,5,2,1,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,2601.955155,3,2,1,0,1,1,4,0,2
22009238,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,42,2,1,5,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,332.8284044,1,1,0,0,1,1,5,0,2
22009506,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,3,999,1,5,2,36005,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,995,995,995,995,995,0,995,995,995,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,2,414.8430487,2,1,0,2,1,8,1,2,1
22009677,1,9,rmove,rmove,7,5,2,1,1,1,1,1,1,1,3,3,2,1,2,1,0,0,52,1,997,4,2,36005,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,1,0,3,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,995,1,0,0,0,0,0,0,0,0,0,995,995,995,995,995,995,995,2,1484.600192,3,2,0,0,1,1,1,3,1
